"","Screen_bg","participant","PROLIFIC_PID","Age","Gender","Handedness","Native.Language","date","expName","psychopyVersion","OS","frameRate","id","session","researcher","browser","xResolution","yResolution","PreTargetDisplayTime","preResp.keys","preResp.corr","Target","ResponseKey_p.keys","ResponseKey_p.corr","ResponseKey_p.rt","prctrials.thisTrialN","Block","Distractor1","Distractor2","Condition","Validity","CorrectAnswer","PositionT","PositionD","Saliency","WordPair","ResponseKey.keys","ResponseKey.corr","RT_Trials","RT_secondary","firstlearntrials.thisN","Exptrials.thisN","brkcontinue.rt","afterpause.rt","BlockCount","CA_RespKey.keys","CA_RespKey.corr","CA_RespKey.rt","AwarenessResp.keys","AwarenessResp.rt","Questionnaire.thisN","AwareQ","Performance","ContingencyChkScore","todebrief.rt","ExpExit.rt","preResp.rt","ACC_trials","ErrorRate","Outlier","Farouts","RT_ifo","RT_io"
"4686","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"2",NA,NA,NA,NA,"Experiment","Stein","Stein","test","valid","l","bottom","nil","salient",2,"[""a"",""l""]",0,NA,"0.943409999992582]",NA,29,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,901.043750003737,1134.30125000741,NA,NA
"4687","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"8",NA,NA,NA,NA,"Experiment","Markt","Markt","test","invalid","l","bottom","nil","nonsalient",2,"[""l""]",1,519.17999998841,NA,NA,30,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,519.17999998841,519.17999998841
"4688","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"7",NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","valid","a","bottom","nil","salient",2,"[""a""]",1,501.109999997425,NA,NA,31,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,501.109999997425,501.109999997425
"4689","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"2",NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","l","top","top","Stein",2,"[""l""]",1,678.814999992028,NA,NA,32,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,678.814999992028,678.814999992028
"4690","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,350,NA,0,"5",NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","invalid","a","top","bottom","Stein",2,"[""a""]",1,755.325000005541,NA,NA,33,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,755.325000005541,755.325000005541
"4691","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"9",NA,NA,NA,NA,"Experiment","Stein","Stein","test","invalid","a","bottom","nil","salient",2,"[""a""]",1,553.914999996778,NA,NA,34,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,553.914999996778,553.914999996778
"4692","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"5",NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","invalid","a","bottom","top","Stein",2,"[""a""]",1,431.990000011865,NA,NA,35,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,431.990000011865,431.990000011865
"4693","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,350,NA,0,"2",NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","valid","l","bottom","nil","nonsalient",2,"[""l""]",1,571.745000008377,NA,NA,36,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,571.745000008377,571.745000008377
"4694","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"8",NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","l","top","bottom","Stein",2,"[""l""]",1,541.289999993751,NA,NA,37,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,541.289999993751,541.289999993751
"4695","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"3",NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","a","bottom","bottom","Tisch",2,"[""a""]",1,500.979999997071,NA,NA,38,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,500.979999997071,500.979999997071
"4696","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"4",NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","invalid","l","bottom","bottom","Tisch",2,"[""l""]",1,594.660000002477,NA,NA,39,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,594.660000002477,594.660000002477
"4697","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,250,NA,0,"5",NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","a","top","bottom","Tisch",2,"[""a""]",1,744.894999996177,NA,NA,40,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,744.894999996177,744.894999996177
"4698","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,250,NA,0,"6",NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","valid","l","bottom","nil","nonsalient",2,"[""l""]",1,560.399999987567,NA,NA,41,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,560.399999987567,560.399999987567
"4699","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,250,NA,0,"8",NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","l","bottom","bottom","Stein",2,"[""l""]",1,719.559999997728,NA,NA,42,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,719.559999997728,719.559999997728
"4700","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"2",NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","valid","l","top","nil","nonsalient",2,"[""l""]",1,556.010000000242,NA,NA,43,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,556.010000000242,556.010000000242
"4701","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"5",NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","a","top","top","Tisch",2,"[""a""]",1,565.699999991921,NA,NA,44,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,565.699999991921,565.699999991921
"4702","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"4",NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","valid","l","bottom","nil","nonsalient",2,"[""l""]",1,1041.18000000017,NA,NA,45,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,1041.18000000017,NA
"4703","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,150,NA,0,"9",NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","invalid","a","bottom","nil","nonsalient",2,"[""a""]",1,584.094999998342,NA,NA,46,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,584.094999998342,584.094999998342
"4704","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,250,NA,0,"8",NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","invalid","l","top","top","Tisch",2,"[""l""]",1,772.929999991902,NA,NA,47,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,772.929999991902,772.929999991902
"4705","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,150,NA,0,"2",NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","invalid","l","bottom","top","Tisch",2,"[""l""]",1,715.465000001132,NA,NA,48,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,715.465000001132,715.465000001132
"4706","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,150,NA,0,"9",NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","a","bottom","top","Tisch",2,"[""a""]",1,698.385000010603,NA,NA,49,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,698.385000010603,698.385000010603
"4707","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,150,NA,0,"5",NA,NA,NA,NA,"Experiment","Stein","Stein","test","invalid","a","top","nil","salient",2,"[""a""]",1,935.085000004619,NA,NA,50,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,935.085000004619,NA
"4708","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"9",NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","a","top","bottom","Tisch",2,"[""a""]",1,579.480000000331,NA,NA,51,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,579.480000000331,579.480000000331
"4709","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"4",NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","l","top","top","Stein",2,"[""l""]",1,677.65500000678,NA,NA,52,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,677.65500000678,677.65500000678
"4710","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"3",NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","invalid","a","top","nil","nonsalient",2,"[""a""]",1,489.984999992885,NA,NA,53,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,489.984999992885,489.984999992885
"4711","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,250,NA,0,"6",NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","l","bottom","top","Stein",2,"[""l""]",1,641.635000007227,NA,NA,54,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,641.635000007227,641.635000007227
"4712","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"3",NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","invalid","a","top","nil","nonsalient",2,"[""a""]",1,513.659999996889,NA,NA,55,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,513.659999996889,513.659999996889
"4713","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,350,NA,0,"7",NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","a","top","top","Tisch",2,"[""a""]",1,589.510000005248,NA,NA,56,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,589.510000005248,589.510000005248
"4714","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,150,NA,0,"2",NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","invalid","l","top","bottom","Tisch",2,"[""a"",""l""]",0,NA,"0.9500750000006519]",NA,57,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,901.043750003737,1134.30125000741,NA,NA
"4715","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,350,NA,0,"9",NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","a","top","bottom","Tisch",2,"[""a""]",1,705.459999997402,NA,NA,58,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,705.459999997402,705.459999997402
"4716","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,250,NA,0,"5",NA,NA,NA,NA,"Experiment","Markt","Markt","test","valid","a","bottom","nil","nonsalient",2,"[""a""]",1,522.960000002058,NA,NA,59,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,522.960000002058,522.960000002058
"4717","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,350,NA,0,"6",NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","l","top","top","Stein",2,"[""l""]",1,640.565000008792,NA,NA,60,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,640.565000008792,640.565000008792
"4718","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,250,NA,0,"7",NA,NA,NA,NA,"Experiment","Markt","Markt","test","valid","a","top","nil","nonsalient",2,"[""a""]",1,850.130000006175,NA,NA,61,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,850.130000006175,850.130000006175
"4719","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,250,NA,0,"3",NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","a","top","top","Tisch",2,"[""a""]",1,464.164999997593,NA,NA,62,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,464.164999997593,464.164999997593
"4720","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"8",NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","l","top","bottom","Stein",2,"[""l""]",1,528.980000002775,NA,NA,63,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,528.980000002775,528.980000002775
"4721","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,250,NA,0,"3",NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","a","top","bottom","Tisch",2,"[""a""]",1,527.124999993248,NA,NA,64,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,527.124999993248,527.124999993248
"4722","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"7",NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","a","top","bottom","Tisch",2,"[""a""]",1,425.644999995711,NA,NA,65,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,425.644999995711,425.644999995711
"4723","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,350,NA,0,"4",NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","l","top","top","Stein",2,"[""l""]",1,541.104999996605,NA,NA,66,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,541.104999996605,541.104999996605
"4724","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,150,NA,0,"7",NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","a","bottom","bottom","Tisch",2,"[""a""]",1,885.764999999083,NA,NA,67,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,885.764999999083,885.764999999083
"4725","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,250,NA,0,"5",NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","invalid","a","top","top","Stein",2,"[""a""]",1,831.959999995888,NA,NA,68,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,831.959999995888,831.959999995888
"4726","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,350,NA,0,"7",NA,NA,NA,NA,"Experiment","Stein","Stein","test","invalid","a","top","nil","salient",2,"[""l"",""a""]",0,NA,"0.9452199999941513]",NA,69,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,901.043750003737,1134.30125000741,NA,NA
"4727","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,350,NA,0,"3",NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","invalid","a","top","top","Stein",2,"[""a""]",1,863.809999995283,NA,NA,70,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,863.809999995283,863.809999995283
"4728","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,350,NA,0,"5",NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","invalid","a","top","nil","nonsalient",2,"[""a""]",1,773.730000000796,NA,NA,71,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,773.730000000796,773.730000000796
"4729","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"4",NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","l","bottom","top","Stein",2,"[""l""]",1,1197.00500000909,NA,NA,72,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,NA,NA
"4730","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"7",NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","a","top","bottom","Tisch",2,"[""a""]",1,754.510000013397,NA,NA,73,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,754.510000013397,754.510000013397
"4731","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"5",NA,NA,NA,NA,"Experiment","Stein","Stein","test","invalid","a","top","nil","salient",2,"[""a""]",1,667.444999999134,NA,NA,74,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,667.444999999134,667.444999999134
"4732","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"6",NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","l","bottom","top","Stein",2,"[""l""]",1,676.445000004605,NA,NA,75,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,676.445000004605,676.445000004605
"4733","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,350,NA,0,"4",NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","l","top","bottom","Stein",2,"[""a"",""l""]",0,NA,"2.7692499999975553]",NA,76,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,901.043750003737,1134.30125000741,NA,NA
"4734","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"8",NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","l","bottom","bottom","Stein",2,"[""l""]",1,1001.05500000063,NA,NA,77,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,1001.05500000063,NA
"4735","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"3",NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","a","top","top","Tisch",2,"[""a""]",1,525.509999992209,NA,NA,78,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,525.509999992209,525.509999992209
"4736","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"8",NA,NA,NA,NA,"Experiment","Stein","Stein","test","valid","l","top","nil","salient",2,"[""l""]",1,675.470000001951,NA,NA,79,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,675.470000001951,675.470000001951
"4737","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,250,NA,0,"2",NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","l","top","top","Stein",2,"[""l""]",1,840.520000012475,NA,NA,80,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,840.520000012475,840.520000012475
"4738","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,350,NA,0,"3",NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","a","top","bottom","Tisch",2,"[""a""]",1,604.865000001155,NA,NA,81,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,604.865000001155,604.865000001155
"4739","white",17,"5f0d9292ab8b8f0008f195dd",28,"male","right","German","2020-11-18_14h01.20.867","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,250,NA,0,"4",NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","l","bottom","top","Stein",2,"[""l""]",1,707.079999992857,NA,NA,82,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,901.043750003737,1134.30125000741,707.079999992857,707.079999992857
